Subject,Predicate,Object,SourceName,SourceChapter,SourceType
哮喘,证候辨证,痰湿内蕴,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,素体脾虚失健,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,水谷不能化生气血,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,反酿生痰浊,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,饮伏于肺,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,冬季感寒,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,触动伏痰,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,痰气交阻于气道,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,肺失治节,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,郁闭不宣,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,邪郁日久,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,伤及阴液,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,痰湿内盛体质,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,入冬屡感风寒,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,痰湿偏盛之体,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,每次感受外邪,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,引动宿痰滞饮,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,综合辨证证候,发作咳喘,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,证候采用方剂,小青龙汤加减,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,证候采用方剂,麻杏石甘汤,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,证候采用方剂,定喘汤,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,证候采用方剂,四君子汤加减,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,麻黄,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,细辛,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,干姜,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,炙甘草,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,杏仁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,桃仁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,白果,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,款冬花,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,葶苈子,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,半夏,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,瓜蒌,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,胆南星,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,石韦,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,五味子,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,射干,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,辛夷,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小青龙汤加减,方剂组成药材,防风,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄,药材具有功效,宣肺气,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄,药材具有功效,开痰结,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
白果,药材具有功效,敛肺气,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
白果,药材具有功效,定喘嗽,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
川贝母,药材具有功效,清肺热化痰止咳,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
川贝母,药材具有功效,增润肺收敛平喘,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
生牡蛎,药材具有功效,养肾阴,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
生牡蛎,药材具有功效,固护下焦,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
浮海石,药材具有功效,清热化痰,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
磁石,药材具有功效,清热化痰,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
石菖蒲,药材具有功效,化痰开肺郁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
郁金,药材具有功效,化痰开肺郁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
远志,药材具有功效,化痰开肺郁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,名医经验总结,裴学义教授根据病史及临床表现考虑既有痰热闭肺、肺气不宣之症，又有肺肾阴亏、摄纳失常、气不归原之象，治疗上裴学义教授标本同治，清肺化痰，滋潜下焦并进,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,名医经验总结,裴学义教授方中以麻黄宣肺气，开痰结；以白果、川贝母敛肺气，定喘嗽；沙参、麦冬、五味子养肺阴润肺；生牡蛎、浮海石、磁石养肾阴，固护下焦，同时又有清热化痰之功；石菖蒲、郁金、远志可化痰开肺郁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
哮喘,名医经验总结,裴学义教授治本扶正，予补肾、健脾、益肺等,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
支气管哮喘,疾病表现症状,反复咳喘,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
支气管哮喘,疾病表现症状,咳嗽,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
支气管哮喘,疾病表现症状,喘憋,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
支气管哮喘,疾病导致舌象,舌质红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
支气管哮喘,疾病导致舌象,苔白厚腻,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
支气管哮喘,疾病导致脉象,脉滑数,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
痰湿内蕴，肺失肃降,证候导致舌象,舌质红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
痰湿内蕴，肺失肃降,证候导致舌象,苔白厚腻,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
痰湿内蕴，肺失肃降,证候导致脉象,脉滑数,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
支气管哮喘,证候采用方剂,三仁汤加减,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,鲜芦根,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,滑石,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,云茯苓,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,半夏,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,化橘红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,厚朴,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,白芥子,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,杏仁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,豆蔻,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,薏苡仁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,草豆蔻,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,砂仁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,前胡,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
三仁汤加减,方剂组成药材,枇杷叶,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
杏仁,药材具有功效,宣上,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
豆蔻,药材具有功效,畅中,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
薏苡仁,药材具有功效,渗下,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,咳喘发作,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,喘憋气促,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,多汗,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,不得平卧,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,鼻翼煽动,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,精神烦倦,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,急躁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,动则心悸气短,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,时有耳鸣,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病表现症状,腰酸腿软,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病导致舌象,舌质淡红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病导致舌象,苔薄白,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,疾病导致脉象,脉略数,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,证候采用方剂,麻黄桂枝附子汤加减,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,麻黄,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,桂枝,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,附子,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,炒栀子,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,生地黄,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,山茱萸,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,山药,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,牡丹皮,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,茯苓,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,泽泻,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,麦冬,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
麻黄桂枝附子汤加减,方剂组成药材,紫菀,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,症状伴随症状,便秘,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,症状伴随症状,烦躁,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,症状伴随症状,喘不得平卧,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,症状伴随症状,动则心悸气短,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,症状伴随症状,吸气困难,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,症状伴随症状,时有耳鸣,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,症状伴随症状,腰酸腿软,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,症状辨证证候,肾虚肺燥,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,证候导致舌象,舌无苔,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
过敏性哮喘,证候导致脉象,脉缓,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病表现症状,高热,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病表现症状,无汗,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病表现症状,烦急不眠,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病表现症状,啼叫不食,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病表现症状,口渴思凉饮,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病表现症状,食凉西瓜,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病导致舌象,舌质红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病导致舌象,苔白,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病导致舌象,中心略厚,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,疾病导致脉象,脉浮滑数,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,症状辨证证候,肺胃蕴热，兼外邪,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
上呼吸道感染,证候采用方剂,清平肺胃方,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,芦根,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,白茅根,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,菊花,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,板蓝根,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,生石膏,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,浙贝母,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,大玄参,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,金银花,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,青连翘,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,佩兰叶,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,地骨皮,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
清平肺胃方,方剂组成药材,炒栀子,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺胃蕴热,疾病表现症状,咳嗽,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺胃蕴热,疾病表现症状,精神好,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺胃蕴热,疾病表现症状,喜玩耍,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺胃蕴热,疾病表现症状,食欲好,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺胃蕴热,疾病表现症状,二便通畅,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,疾病导致舌象,舌尖边红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,疾病导致舌象,苔白而干,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,疾病导致脉象,脉数,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,症状伴随症状,发热,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,症状伴随症状,头痛,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,症状伴随症状,咽痛,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,症状伴随症状,大便两日未行,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,症状伴随症状,咽红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,症状伴随症状,扁桃体I度肿大,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,症状伴随症状,充血,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,疾病导致舌象,舌质淡红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,疾病导致舌象,苔薄白,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,疾病导致脉象,脉濡细,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,面色少华,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,多汗肢冷,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,形体较瘦,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,食欲欠佳,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,少许鼻塞流涕,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,出汗减少,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,四肢转温,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,食欲稍改善,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,鼻塞流涕消失,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,面色转华,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,食欲转佳,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,体重增加3kg,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,半年未出现咳嗽,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,发热等症,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,面色红润,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,体重增加,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,出汗减少,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,食欲增加,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,体重增加2kg,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,感冒后未见哮喘发作,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,可正常返幼儿园上学,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,面色咣白,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,形体消瘦,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,症状伴随症状,纳差便干,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,牛蒡子,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,薄荷,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,金银花,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,连翘,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,淡豆豉,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,蝉蜕,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,炒僵蚕,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,生大黄,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,生石膏,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
银翘散合升降散加减,方剂组成药材,甘草,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"桂枝2g,白芍12g,黄芪15g,甘草3g,生姜1片，大枣10枚",方剂组成药材,桂枝,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"桂枝2g,白芍12g,黄芪15g,甘草3g,生姜1片，大枣10枚",方剂组成药材,白芍,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"桂枝2g,白芍12g,黄芪15g,甘草3g,生姜1片，大枣10枚",方剂组成药材,黄芪,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"桂枝2g,白芍12g,黄芪15g,甘草3g,生姜1片，大枣10枚",方剂组成药材,甘草,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"桂枝2g,白芍12g,黄芪15g,甘草3g,生姜1片，大枣10枚",方剂组成药材,生姜,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"桂枝2g,白芍12g,黄芪15g,甘草3g,生姜1片，大枣10枚",方剂组成药材,大枣,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"黄芩15g,白术10g,防风3g,五味子5g,紫河车3g,补骨脂10g",方剂组成药材,黄芩,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"黄芩15g,白术10g,防风3g,五味子5g,紫河车3g,补骨脂10g",方剂组成药材,白术,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"黄芩15g,白术10g,防风3g,五味子5g,紫河车3g,补骨脂10g",方剂组成药材,防风,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"黄芩15g,白术10g,防风3g,五味子5g,紫河车3g,补骨脂10g",方剂组成药材,五味子,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"黄芩15g,白术10g,防风3g,五味子5g,紫河车3g,补骨脂10g",方剂组成药材,紫河车,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"黄芩15g,白术10g,防风3g,五味子5g,紫河车3g,补骨脂10g",方剂组成药材,补骨脂,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"罂粟壳5g,桔梗10g,紫苏叶10g,紫菀10g,半夏10g,陈皮15g",方剂组成药材,罂粟壳,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"罂粟壳5g,桔梗10g,紫苏叶10g,紫菀10g,半夏10g,陈皮15g",方剂组成药材,桔梗,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"罂粟壳5g,桔梗10g,紫苏叶10g,紫菀10g,半夏10g,陈皮15g",方剂组成药材,紫苏叶,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"罂粟壳5g,桔梗10g,紫苏叶10g,紫菀10g,半夏10g,陈皮15g",方剂组成药材,紫菀,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"罂粟壳5g,桔梗10g,紫苏叶10g,紫菀10g,半夏10g,陈皮15g",方剂组成药材,半夏,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
"罂粟壳5g,桔梗10g,紫苏叶10g,紫菀10g,半夏10g,陈皮15g",方剂组成药材,陈皮,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
风温感冒,证候采用方剂,银翘散合升降散加减,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,证候采用方剂,"桂枝2g,白芍12g,黄芪15g,甘草3g,生姜1片，大枣10枚",儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,证候采用方剂,"黄芩15g,白术10g,防风3g,五味子5g,紫河车3g,补骨脂10g",儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺寒咳嗽,证候采用方剂,"罂粟壳5g,桔梗10g,紫苏叶10g,紫菀10g,半夏10g,陈皮15g",儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
薄荷,药材具有功效,疏风清热,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
金银花,药材具有功效,清热解毒,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
连翘,药材具有功效,清热解毒,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
桂枝,药材具有功效,温阳解表,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
白芍,药材具有功效,敛阴和阳,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
黄芪,药材具有功效,益气固表,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
生姜,药材具有功效,通阳,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
大枣,药材具有功效,益气健脾,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
罂粟壳,药材具有功效,敛肺止咳,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
桔梗,药材具有功效,消痰,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,归属于经典,幼科释谜 感冒,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
小儿咳嗽,理论指导实践,王老在对小儿咳嗽进行治疗探讨时大胆应用罂粟壳止咳之长,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
万力生,名医经验总结,升降散治温病表里三焦大热，合银翘散则辛凉宣泄、疏风清热、升清降浊、泄热通腑，乃表里双解,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
万力生,名医经验总结,汪老善用以上六味中药配伍，取玉屏风散之意，健脾益肺，加用补骨脂、紫河车温脾补肾，临床验证能提高复感儿免疫功能，有效减少呼吸道感染的复发,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺寒咳嗽,疾病表现症状,便稀,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺寒咳嗽,疾病表现症状,神乏,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺寒咳嗽,疾病表现症状,面咣,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺寒咳嗽,疾病表现症状,唇淡,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
肺寒咳嗽,疾病导致脉象,脉迟,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,疾病表现症状,咳嗽流涕,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,疾病表现症状,晨起夜间为重,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,疾病表现症状,时觉脐周绞痛,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,疾病导致舌象,舌质淡红,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
反复呼吸道感染,疾病导致舌象,苔薄黄,儿科病名医验案解析,儿科病名医验案解析_病例1,现代临床
